script,wake_model,seed,method,turbine_id,x,y,AEP [GWh],Surrogate AEP [GWh],runtime_sec,wd_step_deg,n_wd,ws
ResultsSS,NOJ,1,Current Horns Rev,59,428099.0,6149779.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,60,428167.0,6149224.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,61,428235.0,6148668.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,62,428304.0,6148112.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,63,428372.0,6147556.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,64,428454.0,6151447.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,65,428522.0,6150891.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,66,428591.0,6150335.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,67,428659.0,6149779.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,68,428727.0,6149224.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,69,428795.0,6148668.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,70,428864.0,6148112.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,71,428932.0,6147556.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,72,429014.0,6151447.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,73,429082.0,6150891.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,74,429151.0,6150335.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,75,429219.0,6149779.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,76,429287.0,6149224.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,77,429355.0,6148668.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,78,429424.0,6148112.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,Current Horns Rev,79,429492.0,6147556.0,701.8653557500002,70.47447376426608,0.0,10,36,9.6
ResultsSS,NOJ,1,SmartStart,0,429226.94736842107,6147402.894736842,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,1,423574.0,6150612.52631579,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,2,423574.0,6147402.894736842,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,3,428561.8947368421,6151106.315789473,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,4,426899.2631578947,6147649.7894736845,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,5,425901.6842105263,6149871.842105263,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,6,423574.0,6149624.947368421,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,7,425569.15789473685,6147156.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,8,428561.8947368421,6149871.842105263,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,9,429892.0,6148637.368421053,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,10,424571.5789473684,6151600.105263158,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,11,424239.05263157893,6148637.368421053,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,12,429892.0,6150612.52631579,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,13,423574.0,6151847.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,14,427564.3157894737,6151353.2105263155,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,15,428894.4210526316,6148637.368421053,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,16,427231.7894736842,6149378.052631579,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,17,427896.84210526315,6147402.894736842,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,18,425901.6842105263,6151847.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,19,425901.6842105263,6149131.157894737,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,20,425236.63157894736,6147896.684210527,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,21,426899.2631578947,6147156.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,22,423574.0,6151353.2105263155,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,23,429559.4736842105,6151353.2105263155,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,24,425901.6842105263,6151353.2105263155,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,25,429226.94736842107,6151847.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,26,423906.5263157895,6148390.47368421,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,27,423574.0,6148143.578947368,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,28,429892.0,6147649.7894736845,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,29,429892.0,6149378.052631579,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,30,424904.1052631579,6147402.894736842,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,31,427231.7894736842,6151847.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,32,425569.15789473685,6150859.421052632,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,33,429892.0,6150118.736842105,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,34,424571.5789473684,6150365.631578947,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,35,424239.05263157893,6147156.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,36,428561.8947368421,6147156.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,37,427564.3157894737,6150859.421052632,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,38,426899.2631578947,6148884.263157895,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,39,425901.6842105263,6148637.368421053,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,40,423574.0,6150118.736842105,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,41,423574.0,6149131.157894737,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,42,428894.4210526316,6149378.052631579,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,43,428229.36842105264,6148637.368421053,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,44,426899.2631578947,6150118.736842105,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,45,428229.36842105264,6151847.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,46,426234.2105263158,6148143.578947368,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,47,428894.4210526316,6147896.684210527,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,48,429559.4736842105,6147156.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,49,424571.5789473684,6149378.052631579,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,50,424904.1052631579,6151106.315789473,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,51,428894.4210526316,6150612.52631579,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,52,429892.0,6151847.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,53,427564.3157894737,6147156.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,54,426234.2105263158,6147649.7894736845,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,55,425236.63157894736,6151847.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,56,426899.2631578947,6150612.52631579,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,57,425236.63157894736,6149131.157894737,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,58,423574.0,6148637.368421053,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,59,428229.36842105264,6150365.631578947,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,60,428229.36842105264,6149378.052631579,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,61,427564.3157894737,6148390.47368421,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,62,426566.7368421053,6151600.105263158,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,63,424571.5789473684,6148143.578947368,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,64,423906.5263157895,6151106.315789473,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,65,425236.63157894736,6149871.842105263,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,66,423906.5263157895,6147156.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,67,428229.36842105264,6147156.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,68,427896.84210526315,6150118.736842105,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,69,426234.2105263158,6147156.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,70,429559.4736842105,6149131.157894737,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,71,424239.05263157893,6149871.842105263,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,72,429559.4736842105,6149871.842105263,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,73,427564.3157894737,6147896.684210527,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,74,426566.7368421053,6149624.947368421,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,75,424239.05263157893,6147896.684210527,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,76,425569.15789473685,6150365.631578947,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,77,428894.4210526316,6151847.0,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,78,429892.0,6148143.578947368,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SmartStart,79,424571.5789473684,6150859.421052632,712.5999260931526,72.27765953724,120.81859369995072,10,36,9.6
ResultsSS,NOJ,1,SS--2S,0,429892.0,6147156.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,1,423574.0,6150612.52631579,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,2,423574.0,6147156.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,3,429892.0,6151106.315789473,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,4,424239.05263157893,6151847.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,5,428229.36842105264,6151353.2105263155,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,6,423574.0,6149624.947368421,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,7,425569.15789473685,6147156.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,8,427564.3157894737,6150612.52631579,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,9,429892.0,6148637.368421053,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,10,426899.2631578947,6147896.684210527,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,11,423574.0,6147649.7894736845,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,12,429892.0,6150612.52631579,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,13,423574.0,6151847.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,14,427564.3157894737,6151847.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,15,428894.4210526316,6148637.368421053,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,16,427564.3157894737,6149624.947368421,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,17,428229.36842105264,6147896.684210527,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,18,426234.2105263158,6151847.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,19,426234.2105263158,6149624.947368421,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,20,424904.1052631579,6148637.368421053,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,21,426899.2631578947,6147156.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,22,423574.0,6151106.315789473,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,23,428894.4210526316,6151106.315789473,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,24,424904.1052631579,6151106.315789473,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,25,429559.4736842105,6151847.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,26,424239.05263157893,6148884.263157895,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,27,423574.0,6148143.578947368,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,28,429892.0,6147649.7894736845,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,29,429892.0,6149378.052631579,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,30,424904.1052631579,6147156.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,31,426899.2631578947,6151847.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,32,425569.15789473685,6151353.2105263155,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,33,429892.0,6150118.736842105,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,34,425569.15789473685,6147896.684210527,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,35,428894.4210526316,6147156.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,36,425569.15789473685,6148390.47368421,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,37,427564.3157894737,6151106.315789473,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,38,426899.2631578947,6148884.263157895,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,39,426234.2105263158,6151106.315789473,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,40,423574.0,6150118.736842105,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,41,423574.0,6149131.157894737,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,42,428894.4210526316,6149378.052631579,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,43,428229.36842105264,6148637.368421053,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,44,426899.2631578947,6149871.842105263,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,45,428229.36842105264,6151847.0,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,46,426234.2105263158,6148637.368421053,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
ResultsSS,NOJ,1,SS--2S,47,428894.4210526316,6147896.684210527,714.5663652998835,73.10867455617128,25726.132000999933,10,36,9.6
