run_name,seed,iteration,phase,AEP [GWh],elapsed_sec,using_site_bins
36wd_mean_ws,3,0,SmartStart,72.26378589085685,112.00489711761475,False
36wd_mean_ws,3,1,Two-step,72.2848776774845,132.32941601760103,False
36wd_mean_ws,3,2,Two-step,72.32998152069511,154.02183181760483,False
36wd_mean_ws,3,3,Two-step,72.36782422832026,174.2947175176232,False
36wd_mean_ws,3,4,Two-step,72.36782422832026,194.62040461759898,False
36wd_mean_ws,3,5,Two-step,72.36782422832026,214.93274321762146,False
36wd_mean_ws,3,6,Two-step,72.36782422832026,235.59093171762652,False
36wd_mean_ws,3,7,Two-step,72.38439336868716,257.1073577176139,False
36wd_mean_ws,3,8,Two-step,72.38763551298592,277.0281834176276,False
36wd_mean_ws,3,9,Two-step,72.38816500810401,298.3000424175989,False
36wd_mean_ws,3,10,Two-step,72.38816500810401,318.6923421176034,False
36wd_mean_ws,3,11,Two-step,72.40243958955266,339.1420840175997,False
36wd_mean_ws,3,12,Two-step,72.40243958955266,359.52136611760943,False
36wd_mean_ws,3,13,Two-step,72.4268124769028,380.21462381762103,False
36wd_mean_ws,3,14,Two-step,72.43867357171266,400.63767781760544,False
36wd_mean_ws,3,15,Two-step,72.43867357171266,425.7951406176144,False
36wd_mean_ws,3,16,Two-step,72.44158037967144,449.02528371760854,False
36wd_mean_ws,3,17,Two-step,72.44783887924508,472.36134981762734,False
36wd_mean_ws,3,18,Two-step,72.45210123910266,496.9911097176082,False
36wd_mean_ws,3,19,Two-step,72.45210123910266,519.9369351176138,False
36wd_mean_ws,3,20,Two-step,72.45444897387371,543.9305731175991,False
36wd_mean_ws,3,21,Two-step,72.45444897387371,567.5256618176063,False
36wd_mean_ws,3,22,Two-step,72.46013484728367,591.43550131761,False
36wd_mean_ws,3,23,Two-step,72.47094781064825,614.9195397176081,False
36wd_mean_ws,3,24,Two-step,72.47094781064825,638.7586869176012,False
36wd_mean_ws,3,25,Two-step,72.47657028462883,661.8794460176141,False
36wd_mean_ws,3,26,Two-step,72.47657028462883,688.607559117605,False
36wd_mean_ws,3,27,Two-step,72.47657028462883,714.8674030176189,False
36wd_mean_ws,3,28,Two-step,72.47657028462883,741.2796124176239,False
36wd_mean_ws,3,29,Two-step,72.4832347306427,764.248118217627,False
36wd_mean_ws,3,30,Two-step,72.49367286680268,783.7905618176155,False
36wd_mean_ws,3,31,Two-step,72.51178267305225,805.9346336176095,False
36wd_mean_ws,3,32,Two-step,72.51178267305225,829.7381647176226,False
36wd_mean_ws,3,33,Two-step,72.52874558811939,849.7795864176005,False
36wd_mean_ws,3,34,Two-step,72.52874558811939,871.4142095176212,False
36wd_mean_ws,3,35,Two-step,72.52874558811939,893.2878264176252,False
36wd_mean_ws,3,36,Two-step,72.52874558811939,913.2909975176153,False
36wd_mean_ws,3,37,Two-step,72.55058082276688,934.0932613176119,False
36wd_mean_ws,3,38,Two-step,72.55058082276688,955.3619470176054,False
36wd_mean_ws,3,39,Two-step,72.59812430343538,975.8242855176213,False
36wd_mean_ws,3,40,Two-step,72.59812430343538,996.3202133176092,False
36wd_mean_ws,3,41,Two-step,72.59812430343538,1017.0330582176102,False
36wd_mean_ws,3,42,Two-step,72.59812430343538,1037.6901185176102,False
36wd_mean_ws,3,43,Two-step,72.59812430343538,1058.3137292176252,False
36wd_mean_ws,3,44,Two-step,72.59812430343538,1078.543220917607,False
36wd_mean_ws,3,45,Two-step,72.59812430343538,1099.982872917608,False
36wd_mean_ws,3,46,Two-step,72.59812430343538,1121.0571137176012,False
36wd_mean_ws,3,47,Two-step,72.59812430343538,1141.441843317618,False
36wd_mean_ws,3,48,Two-step,72.6094765713836,1163.3130660176103,False
36wd_mean_ws,3,49,Two-step,72.6094765713836,1184.2400219176197,False
36wd_mean_ws,3,50,Two-step,72.6094765713836,1205.331855617609,False
36wd_mean_ws,3,51,Two-step,72.61404637518353,1227.1305970176181,False
36wd_mean_ws,3,52,Two-step,72.61404637518353,1248.6202125176205,False
36wd_mean_ws,3,53,Two-step,72.61404637518353,1269.7032255176164,False
36wd_mean_ws,3,54,Two-step,72.61404637518353,1291.4944889176113,False
36wd_mean_ws,3,55,Two-step,72.61404637518353,1311.891748217604,False
36wd_mean_ws,3,56,Two-step,72.61404637518353,1332.2208322176011,False
36wd_mean_ws,3,57,Two-step,72.61529680988127,1353.897481217602,False
36wd_mean_ws,3,58,Two-step,72.61529680988127,1374.1722139176272,False
36wd_mean_ws,3,59,Two-step,72.61529680988127,1394.8144746176258,False
36wd_mean_ws,3,60,Two-step,72.63707572802238,1415.485799917602,False
36wd_mean_ws,3,61,Two-step,72.64181193727084,1437.0511191176192,False
36wd_mean_ws,3,62,Two-step,72.64892907428478,1458.5498635176045,False
36wd_mean_ws,3,63,Two-step,72.66309894828612,1479.655498917622,False
36wd_mean_ws,3,64,Two-step,72.66309894828612,1502.0311031176243,False
36wd_mean_ws,3,65,Two-step,72.68493480921737,1523.1921467175998,False
36wd_mean_ws,3,66,Two-step,72.68493480921737,1544.841716117604,False
36wd_mean_ws,3,67,Two-step,72.68951982641721,1566.8227207176096,False
36wd_mean_ws,3,68,Two-step,72.71786515491186,1587.6251748176,False
36wd_mean_ws,3,69,Two-step,72.72852443947852,1609.9906179176178,False
36wd_mean_ws,3,70,Two-step,72.73244004170866,1632.2613650176208,False
36wd_mean_ws,3,71,Two-step,72.74995213686805,1652.8654010176251,False
36wd_mean_ws,3,72,Two-step,72.74995213686805,1675.7202788176073,False
36wd_mean_ws,3,73,Two-step,72.74995213686805,1697.3894810175989,False
36wd_mean_ws,3,74,Two-step,72.7913877002633,1718.0903990176157,False
36wd_mean_ws,3,75,Two-step,72.7913877002633,1741.268100217625,False
36wd_mean_ws,3,76,Two-step,72.7913877002633,1763.1303886176029,False
36wd_mean_ws,3,77,Two-step,72.7913877002633,1785.1614968176,False
36wd_mean_ws,3,78,Two-step,72.83698443126775,1807.8782313176198,False
36wd_mean_ws,3,79,Two-step,72.8498846648981,1829.6760700176237,False
36wd_mean_ws,3,80,Two-step,72.8498846648981,1852.9357542176149,False
36wd_mean_ws,3,81,Two-step,72.86417873667472,1875.2291081176081,False
36wd_mean_ws,3,82,Two-step,72.86417873667472,1897.630294517614,False
36wd_mean_ws,3,83,Two-step,72.86417873667472,1919.5440939176187,False
36wd_mean_ws,3,84,Two-step,72.86417873667472,1940.8048112176184,False
36wd_mean_ws,3,85,Two-step,72.86976446151753,1964.3678028176073,False
36wd_mean_ws,3,86,Two-step,72.86976446151753,1987.9901379176008,False
36wd_mean_ws,3,87,Two-step,72.86976446151753,2011.7501290176006,False
36wd_mean_ws,3,88,Two-step,72.86976446151753,2033.4618922176014,False
36wd_mean_ws,3,89,Two-step,72.89588604970857,2058.2510322176095,False
36wd_mean_ws,3,90,Two-step,72.89588604970857,2082.13747581761,False
36wd_mean_ws,3,91,Two-step,72.89588604970857,2105.9215125176124,False
