run_name,seed,iteration,phase,AEP [GWh],elapsed_sec,using_site_bins
360wd_mean_ws_1deg,1,0,SmartStart,72.08556841952668,98.06286311149597,False
360wd_mean_ws_1deg,1,1,Two-step,72.09936503562798,142.1045669114974,False
360wd_mean_ws_1deg,1,2,Two-step,72.09936503562798,183.28882161149522,False
360wd_mean_ws_1deg,1,3,Two-step,72.12501934385588,224.55769051150128,False
360wd_mean_ws_1deg,1,4,Two-step,72.12501934385588,266.0513677114941,False
360wd_mean_ws_1deg,1,5,Two-step,72.16074900313329,309.6201161115023,False
360wd_mean_ws_1deg,1,6,Two-step,72.16924777859532,351.59045461150527,False
360wd_mean_ws_1deg,1,7,Two-step,72.18259126844096,393.7399022114987,False
360wd_mean_ws_1deg,1,8,Two-step,72.19525977913128,435.0228422115033,False
360wd_mean_ws_1deg,1,9,Two-step,72.19525977913128,478.2618841115036,False
360wd_mean_ws_1deg,1,10,Two-step,72.2184343934765,519.3077020115015,False
360wd_mean_ws_1deg,1,11,Two-step,72.2205939886523,558.3806649114995,False
360wd_mean_ws_1deg,1,12,Two-step,72.23529094153574,595.7865905115032,False
360wd_mean_ws_1deg,1,13,Two-step,72.23529094153574,634.5730882115022,False
360wd_mean_ws_1deg,1,14,Two-step,72.25570507556023,675.113805811503,False
360wd_mean_ws_1deg,1,15,Two-step,72.27373122679577,716.4535331115039,False
360wd_mean_ws_1deg,1,16,Two-step,72.27373122679577,758.0824251114973,False
360wd_mean_ws_1deg,1,17,Two-step,72.2872772538252,798.4563238115079,False
360wd_mean_ws_1deg,1,18,Two-step,72.31522432530792,841.8403763115057,False
360wd_mean_ws_1deg,1,19,Two-step,72.31522432530792,883.2284733115084,False
360wd_mean_ws_1deg,1,20,Two-step,72.31522432530792,925.4548611115024,False
360wd_mean_ws_1deg,1,21,Two-step,72.31530420344603,968.4179784114967,False
360wd_mean_ws_1deg,1,22,Two-step,72.32303704027915,1009.8486144115013,False
360wd_mean_ws_1deg,1,23,Two-step,72.33655182048577,1052.8270450114942,False
360wd_mean_ws_1deg,1,24,Two-step,72.33957989071625,1095.271386311506,False
360wd_mean_ws_1deg,1,25,Two-step,72.37256295726174,1136.6596611114946,False
360wd_mean_ws_1deg,1,26,Two-step,72.3732807500971,1179.072125411505,False
360wd_mean_ws_1deg,1,27,Two-step,72.37662407370247,1221.5568825115042,False
360wd_mean_ws_1deg,1,28,Two-step,72.37662407370247,1262.8260290114995,False
360wd_mean_ws_1deg,1,29,Two-step,72.37997687201207,1304.678081611506,False
360wd_mean_ws_1deg,1,30,Two-step,72.37997687201207,1347.647099411508,False
360wd_mean_ws_1deg,1,31,Two-step,72.37997687201207,1391.042114511496,False
360wd_mean_ws_1deg,1,32,Two-step,72.38457392385918,1435.0546392115066,False
360wd_mean_ws_1deg,1,33,Two-step,72.38457392385918,1478.5826661114988,False
360wd_mean_ws_1deg,1,34,Two-step,72.38457392385918,1520.5976641114976,False
360wd_mean_ws_1deg,1,35,Two-step,72.38457392385918,1563.751860411503,False
360wd_mean_ws_1deg,1,36,Two-step,72.39756979330522,1607.1165219115064,False
360wd_mean_ws_1deg,1,37,Two-step,72.39756979330522,1650.3815103115048,False
360wd_mean_ws_1deg,1,38,Two-step,72.39756979330522,1694.0320474114997,False
360wd_mean_ws_1deg,1,39,Two-step,72.39756979330522,1736.9929388114979,False
