run_name,iteration,phase,AEP [GWh],elapsed_sec,using_site_bins
36wd_2ws,192,Two-step,716.6613197341278,7264.950214701275,False
36wd_2ws,193,Two-step,716.6657904327099,7306.566961401273,False
36wd_2ws,194,Two-step,716.6657904327099,7349.105651401274,False
36wd_2ws,195,Two-step,716.6793049099616,7391.986248201276,False
36wd_2ws,196,Two-step,716.6793049099616,7434.698241301274,False
36wd_2ws,197,Two-step,716.6793049099616,7477.584573301276,False
36wd_2ws,198,Two-step,716.6793049099616,7520.397351801272,False
36wd_2ws,199,Two-step,716.6793049099616,7562.804458701277,False
36wd_2ws,200,Two-step,716.6793049099616,7605.575391701277,False
36wd_2ws,201,Two-step,716.6793049099616,7648.455337001273,False
36wd_2ws,202,Two-step,716.6793049099616,7690.9595404012725,False
36wd_2ws,203,Two-step,716.6793049099616,7733.9126310012725,False
36wd_2ws,204,Two-step,716.6793049099616,7776.2846557012745,False
36wd_2ws,205,Two-step,716.6793049099616,7819.2083315012715,False
36wd_2ws,206,Two-step,716.6793049099616,7860.789054301276,False
36wd_2ws,207,Two-step,716.6793049099616,7903.871732401276,False
36wd_2ws,208,Two-step,716.6793049099616,7945.919246501275,False
36wd_2ws,209,Two-step,716.6793049099616,7989.067532101275,False
36wd_2ws,210,Two-step,716.6793049099616,8031.451741701276,False
36wd_2ws,211,Two-step,716.6793049099616,8074.682837201275,False
36wd_2ws,212,Two-step,716.6793049099616,8117.527283901276,False
36wd_2ws,213,Two-step,716.6793049099616,8159.270809401278,False
36wd_2ws,214,Two-step,716.6793049099616,8202.417215001275,False
36wd_2ws,215,Two-step,716.6986473289678,8244.693595501274,False
36wd_2ws,216,Two-step,716.6986473289678,8288.109709301272,False
36wd_2ws,217,Two-step,716.6986473289678,8330.557697201271,False
36wd_2ws,218,Two-step,716.6986473289678,8373.922549201277,False
36wd_2ws,219,Two-step,716.6986473289678,8417.04680970127,False
36wd_2ws,220,Two-step,716.6986473289678,8459.050751001276,False
36wd_2ws,221,Two-step,716.6986473289678,8503.477110601278,False
36wd_2ws,222,Two-step,716.6986473289678,8546.254998701275,False
36wd_2ws,223,Two-step,716.6986473289678,8589.924375901275,False
36wd_2ws,224,Two-step,716.6986473289678,8633.723754501276,False
36wd_2ws,225,Two-step,716.6986473289678,8677.178581701271,False
36wd_2ws,226,Two-step,716.6986473289678,8719.380063201272,False
36wd_2ws,227,Two-step,716.6986473289678,8763.374798401273,False
36wd_2ws,228,Two-step,716.6986473289678,8806.430825101277,False
36wd_2ws,229,Two-step,716.6986473289678,8849.337340201273,False
36wd_2ws,230,Two-step,716.6986473289678,8892.219127501274,False
36wd_2ws,231,Two-step,716.6986473289678,8934.757197701278,False
36wd_2ws,232,Two-step,716.6986473289678,8978.227339501274,False
36wd_2ws,233,Two-step,716.6986473289678,9020.892937301272,False
36wd_2ws,234,Two-step,716.6986473289678,9062.814350101275,False
36wd_2ws,235,Two-step,716.6986473289678,9106.268306901271,False
36wd_2ws,236,Two-step,716.6986473289678,9147.830245801277,False
36wd_2ws,237,Two-step,716.6986473289678,9190.936353401274,False
36wd_2ws,238,Two-step,716.6986473289678,9233.587410401276,False
36wd_2ws,239,Two-step,716.6986473289678,9277.602097501273,False
36wd_2ws,240,Two-step,716.6986473289678,9319.941833401273,False
