run_name,iteration,phase,AEP [GWh],elapsed_sec,using_site_bins
12wd_11ws,0,SmartStart,758.9473744981942,75.500643491745,False
12wd_11ws,1,Two-step,758.963682753462,90.8471452917438,False
12wd_11ws,2,Two-step,758.963682753462,105.43137599174406,False
12wd_11ws,3,Two-step,758.975408469318,119.88414129174453,False
12wd_11ws,4,Two-step,758.9862274061434,135.01885119174403,False
12wd_11ws,5,Two-step,759.0062992419342,150.08769339174432,False
12wd_11ws,6,Two-step,759.0062992419342,164.8719333917452,False
12wd_11ws,7,Two-step,759.0236703628065,179.48296129174378,False
12wd_11ws,8,Two-step,759.0236703628065,194.4238730917441,False
12wd_11ws,9,Two-step,759.028454276724,209.7225364917449,False
12wd_11ws,10,Two-step,759.044789667726,225.1364591917445,False
12wd_11ws,11,Two-step,759.0658195673946,240.07143799174446,False
12wd_11ws,12,Two-step,759.0696254854361,255.34085999174386,False
12wd_11ws,13,Two-step,759.0696254854361,270.3624380917445,False
12wd_11ws,14,Two-step,759.0696254854361,285.1772878917436,False
12wd_11ws,15,Two-step,759.0773063352285,300.2867957917442,False
12wd_11ws,16,Two-step,759.0909786227896,314.95615139174515,False
12wd_11ws,17,Two-step,759.106080797401,329.3833524917445,False
12wd_11ws,18,Two-step,759.1066642300835,343.42394699174474,False
12wd_11ws,19,Two-step,759.1066642300835,357.7065613917439,False
12wd_11ws,20,Two-step,759.1152143116674,372.882084791745,False
12wd_11ws,21,Two-step,759.1211733778111,387.3439508917436,False
12wd_11ws,22,Two-step,759.1211733778111,401.8426919917438,False
12wd_11ws,23,Two-step,759.1262991679481,416.25200979174406,False
12wd_11ws,24,Two-step,759.1262991679481,431.19792229174345,False
12wd_11ws,25,Two-step,759.1262991679481,446.2152674917452,False
12wd_11ws,26,Two-step,759.1291404169137,460.9121431917447,False
12wd_11ws,27,Two-step,759.1291404169137,475.6767720917451,False
12wd_11ws,28,Two-step,759.1335696833212,490.0800574917448,False
12wd_11ws,29,Two-step,759.1335696833212,504.34200039174357,False
12wd_11ws,30,Two-step,759.1487087530431,519.5979368917451,False
12wd_11ws,31,Two-step,759.1487087530431,534.0183692917435,False
12wd_11ws,32,Two-step,759.1511245057974,548.755512691745,False
12wd_11ws,33,Two-step,759.1540158301159,563.2938169917452,False
12wd_11ws,34,Two-step,759.1540158301159,578.8717789917446,False
12wd_11ws,35,Two-step,759.1686062439048,594.8337364917443,False
12wd_11ws,36,Two-step,759.1686062439048,609.7437564917436,False
12wd_11ws,37,Two-step,759.1686062439048,624.745111391745,False
12wd_11ws,38,Two-step,759.1686062439048,639.4553157917435,False
12wd_11ws,39,Two-step,759.1764416643764,654.5148668917445,False
12wd_11ws,40,Two-step,759.1808504038124,670.1195014917448,False
12wd_11ws,41,Two-step,759.1931444455155,684.9235720917441,False
12wd_11ws,42,Two-step,759.1931444455155,699.8478298917435,False
12wd_11ws,43,Two-step,759.2134807028383,714.7479103917449,False
12wd_11ws,44,Two-step,759.2170634380052,729.9972740917437,False
12wd_11ws,45,Two-step,759.2314537307946,745.4816921917445,False
12wd_11ws,46,Two-step,759.2314537307946,759.9873433917437,False
12wd_11ws,47,Two-step,759.2320686878772,774.8970830917442,False
12wd_11ws,48,Two-step,759.2367602384868,789.6315746917444,False
12wd_11ws,49,Two-step,759.2501635124288,805.6881426917444,False
12wd_11ws,50,Two-step,759.2545659613451,832.3162751917444,False
12wd_11ws,51,Two-step,759.2753697198011,873.7182556917451,False
12wd_11ws,52,Two-step,759.2763945929972,904.1009371917444,False
12wd_11ws,53,Two-step,759.2763945929972,934.167760491744,False
12wd_11ws,54,Two-step,759.2763945929972,964.0025845917444,False
12wd_11ws,55,Two-step,759.294097680188,995.4685318917436,False
12wd_11ws,56,Two-step,759.2951951663163,1026.2132938917457,False
12wd_11ws,57,Two-step,759.2983563429616,1057.7922520917455,False
12wd_11ws,58,Two-step,759.3026445160383,1088.7832304917429,False
12wd_11ws,59,Two-step,759.315243589926,1118.8491196917457,False
12wd_11ws,60,Two-step,759.315243589926,1149.432338091745,False
12wd_11ws,61,Two-step,759.3226789689068,1181.037626591744,False
12wd_11ws,62,Two-step,759.3226789689068,1211.4067567917446,False
12wd_11ws,63,Two-step,759.3226789689068,1242.3317706917442,False
12wd_11ws,64,Two-step,759.3261247722262,1273.5757181917434,False
12wd_11ws,65,Two-step,759.3261247722262,1303.8909746917452,False
12wd_11ws,66,Two-step,759.3261247722262,1322.9308919917457,False
