run_name,iteration,phase,AEP [GWh],elapsed_sec,using_site_bins
24wd_mean_ws,0,SmartStart,72.53655882939303,123.13726925849915,False
24wd_mean_ws,1,Two-step,72.5861193319335,153.14227755850152,False
24wd_mean_ws,2,Two-step,72.5861193319335,184.74556535849842,False
24wd_mean_ws,3,Two-step,72.5861193319335,214.10454795850092,False
24wd_mean_ws,4,Two-step,72.5861193319335,242.91115945849742,False
24wd_mean_ws,5,Two-step,72.58904178553209,272.5841737584997,False
24wd_mean_ws,6,Two-step,72.59011595666122,302.20435505850037,False
24wd_mean_ws,7,Two-step,72.59011595666122,331.9048242584977,False
24wd_mean_ws,8,Two-step,72.59011595666122,362.0687132585008,False
24wd_mean_ws,9,Two-step,72.591958255645,393.40624525849853,False
24wd_mean_ws,10,Two-step,72.61511758029027,423.3381690585011,False
24wd_mean_ws,11,Two-step,72.61511758029027,453.02126775850047,False
24wd_mean_ws,12,Two-step,72.61511758029027,482.1617148584992,False
24wd_mean_ws,13,Two-step,72.61511758029027,514.0742079585034,False
24wd_mean_ws,14,Two-step,72.61511758029027,544.9905975584988,False
24wd_mean_ws,15,Two-step,72.61511758029027,574.9059580585017,False
24wd_mean_ws,16,Two-step,72.61582657007938,604.1689089584979,False
24wd_mean_ws,17,Two-step,72.61582657007938,633.5414351584986,False
24wd_mean_ws,18,Two-step,72.61582657007938,663.2005902585006,False
24wd_mean_ws,19,Two-step,72.61928607052305,692.0750279584972,False
24wd_mean_ws,20,Two-step,72.62112513949755,720.9301223584989,False
24wd_mean_ws,21,Two-step,72.62112513949755,750.5971884585015,False
24wd_mean_ws,22,Two-step,72.62278483480604,780.4447232585007,False
24wd_mean_ws,23,Two-step,72.62278483480604,810.2007384585013,False
24wd_mean_ws,24,Two-step,72.62278483480604,840.9354099585034,False
24wd_mean_ws,25,Two-step,72.62278483480604,870.3960418584975,False
24wd_mean_ws,26,Two-step,72.63039066630816,900.0524544584987,False
24wd_mean_ws,27,Two-step,72.63039066630816,929.5537748584975,False
24wd_mean_ws,28,Two-step,72.63454120636521,959.9668362584998,False
24wd_mean_ws,29,Two-step,72.63454120636521,989.8480942585011,False
24wd_mean_ws,30,Two-step,72.64107096574455,1021.0755699584988,False
24wd_mean_ws,31,Two-step,72.64115938250518,1052.0017120585035,False
24wd_mean_ws,32,Two-step,72.67178533132113,1083.1129365585002,False
24wd_mean_ws,33,Two-step,72.67178533132113,1113.9540310584998,False
24wd_mean_ws,34,Two-step,72.67178533132113,1145.3108442584999,False
24wd_mean_ws,35,Two-step,72.67178533132113,1175.9475758585031,False
24wd_mean_ws,36,Two-step,72.67910940165356,1206.3882581584985,False
