run_name,iteration,phase,AEP [GWh],elapsed_sec,using_site_bins
36wd_mean_ws,0,SmartStart,72.59491522721399,126.58142948150635,False
36wd_mean_ws,1,Two-step,72.62422918276707,158.14899238150247,False
36wd_mean_ws,2,Two-step,72.62422918276707,189.77322478150745,False
36wd_mean_ws,3,Two-step,72.62422918276707,222.13117388150567,False
36wd_mean_ws,4,Two-step,72.62422918276707,254.2464803815019,False
36wd_mean_ws,5,Two-step,72.6262398506878,284.3447656815042,False
36wd_mean_ws,6,Two-step,72.63111888883714,315.808838281504,False
36wd_mean_ws,7,Two-step,72.63111888883714,346.02831578150654,False
36wd_mean_ws,8,Two-step,72.63111888883714,377.37979698150593,False
36wd_mean_ws,9,Two-step,72.63404153317933,408.03748558150255,False
36wd_mean_ws,10,Two-step,72.65677672922287,439.33304898150527,False
36wd_mean_ws,11,Two-step,72.65677672922287,470.95519908150163,False
36wd_mean_ws,12,Two-step,72.6568548285808,502.5504410815047,False
36wd_mean_ws,13,Two-step,72.6568548285808,534.1219110815073,False
36wd_mean_ws,14,Two-step,72.6568548285808,565.5175756815079,False
36wd_mean_ws,15,Two-step,72.6568548285808,597.8197808815021,False
36wd_mean_ws,16,Two-step,72.66287182175509,629.3095941815045,False
36wd_mean_ws,17,Two-step,72.66287182175509,660.2144893815057,False
36wd_mean_ws,18,Two-step,72.66287182175509,692.5764257815026,False
36wd_mean_ws,19,Two-step,72.67039140697484,723.1767487815014,False
36wd_mean_ws,20,Two-step,72.67039140697484,755.1650539815018,False
36wd_mean_ws,21,Two-step,72.67039140697484,786.2894195815024,False
36wd_mean_ws,22,Two-step,72.67039140697484,817.8946425815011,False
36wd_mean_ws,23,Two-step,72.67039140697484,850.9394212815023,False
36wd_mean_ws,24,Two-step,72.67039140697484,886.1913177815077,False
36wd_mean_ws,25,Two-step,72.67207815564814,917.2607897815033,False
36wd_mean_ws,26,Two-step,72.67207815564814,949.3034401815021,False
36wd_mean_ws,27,Two-step,72.67207815564814,979.3860810815022,False
36wd_mean_ws,28,Two-step,72.67207815564814,1011.2109641815041,False
36wd_mean_ws,29,Two-step,72.67207815564814,1041.7175308815058,False
36wd_mean_ws,30,Two-step,72.68042157546114,1074.3369127815022,False
36wd_mean_ws,31,Two-step,72.6839561999547,1105.737850081503,False
36wd_mean_ws,32,Two-step,72.69267190801665,1137.5216750815016,False
36wd_mean_ws,33,Two-step,72.69267190801665,1169.453110981507,False
36wd_mean_ws,34,Two-step,72.69267190801665,1202.8991812815075,False
36wd_mean_ws,35,Two-step,72.70362536011055,1234.2648807815058,False
36wd_mean_ws,36,Two-step,72.70367413122526,1266.0940434815057,False
36wd_mean_ws,37,Two-step,72.70367413122526,1297.6871362815073,False
36wd_mean_ws,38,Two-step,72.70367413122526,1329.4048382815017,False
36wd_mean_ws,39,Two-step,72.72328917616699,1360.7467112815066,False
36wd_mean_ws,40,Two-step,72.72328917616699,1393.3164425815048,False
36wd_mean_ws,41,Two-step,72.73399494173259,1424.769260481502,False
36wd_mean_ws,42,Two-step,72.73399494173259,1456.4027844815064,False
36wd_mean_ws,43,Two-step,72.74232067741488,1489.5737652815078,False
36wd_mean_ws,44,Two-step,72.74351378550827,1521.5145094815016,False
36wd_mean_ws,45,Two-step,72.74351378550827,1553.0098484815026,False
36wd_mean_ws,46,Two-step,72.74351378550827,1584.6367397815047,False
36wd_mean_ws,47,Two-step,72.74674853238398,1616.1960670815024,False
36wd_mean_ws,48,Two-step,72.74674853238398,1647.8267579815074,False
36wd_mean_ws,49,Two-step,72.76407600679971,1679.9805942815074,False
36wd_mean_ws,50,Two-step,72.76635797615401,1711.9955201815028,False
36wd_mean_ws,51,Two-step,72.76635797615401,1744.9684611815028,False
36wd_mean_ws,52,Two-step,72.77382958735791,1776.7116498815012,False
36wd_mean_ws,53,Two-step,72.78021496795925,1810.1589302815046,False
36wd_mean_ws,54,Two-step,72.78021496795925,1842.0118120815023,False
