run_name,seed,iteration,phase,AEP [GWh],elapsed_sec,using_site_bins
36wd_2ws,1,0,SmartStart,713.7999708674952,97.46053647994995,False
36wd_2ws,1,1,Two-step,713.8146502255662,127.76054677995853,False
36wd_2ws,1,2,Two-step,713.8146502255662,155.24641337995126,False
36wd_2ws,1,3,Two-step,713.8146502255662,182.9210180799564,False
36wd_2ws,1,4,Two-step,713.8146502255662,211.43725697995978,False
36wd_2ws,1,5,Two-step,713.8146502255662,239.6001072799554,False
36wd_2ws,1,6,Two-step,713.8146502255662,266.9483982799575,False
36wd_2ws,1,7,Two-step,713.8146502255662,294.86077377996116,False
36wd_2ws,1,8,Two-step,713.8146502255662,324.23916307995387,False
36wd_2ws,1,9,Two-step,713.8255963126776,353.2353074799612,False
36wd_2ws,1,10,Two-step,713.8255963126776,381.50901107995014,False
36wd_2ws,1,11,Two-step,713.8255963126776,411.185750679957,False
36wd_2ws,1,12,Two-step,713.841766936968,439.5791707799508,False
36wd_2ws,1,13,Two-step,713.841766936968,467.51440777994867,False
36wd_2ws,1,14,Two-step,713.841766936968,494.4561495799571,False
36wd_2ws,1,15,Two-step,713.8886486394332,521.8073599799536,False
36wd_2ws,1,16,Two-step,713.8886486394332,549.5150627799594,False
36wd_2ws,1,17,Two-step,713.8886486394332,577.9587775799591,False
36wd_2ws,1,18,Two-step,713.8886486394332,605.3375929799513,False
36wd_2ws,1,19,Two-step,713.8886486394332,633.1254901799548,False
36wd_2ws,1,20,Two-step,713.8886486394332,659.8266789799527,False
36wd_2ws,1,21,Two-step,713.9034632701316,687.954873479961,False
36wd_2ws,1,22,Two-step,713.9034632701316,714.6540526799508,False
36wd_2ws,1,23,Two-step,713.9034632701316,742.2382582799473,False
36wd_2ws,1,24,Two-step,713.9184870517818,770.7074118799501,False
36wd_2ws,1,25,Two-step,713.9184870517818,797.5968632799486,False
36wd_2ws,1,26,Two-step,713.9184870517818,825.2192313799605,False
36wd_2ws,1,27,Two-step,713.9184870517818,853.1274641799537,False
36wd_2ws,1,28,Two-step,713.9184870517818,880.746702179953,False
36wd_2ws,1,29,Two-step,713.9184870517818,908.1189978799521,False
36wd_2ws,1,30,Two-step,713.9184870517818,935.7477958799573,False
36wd_2ws,1,31,Two-step,713.9184870517818,963.5567829799547,False
36wd_2ws,1,32,Two-step,713.9184870517818,991.339092879949,False
36wd_2ws,1,33,Two-step,713.9636273051481,1018.5801467799611,False
36wd_2ws,1,34,Two-step,713.9636273051481,1046.0971727799479,False
36wd_2ws,1,35,Two-step,713.9909419514836,1074.677832279951,False
36wd_2ws,1,36,Two-step,713.9909419514836,1100.719667179961,False
36wd_2ws,1,37,Two-step,713.9909419514836,1129.0876020799478,False
36wd_2ws,1,38,Two-step,714.0273809315001,1157.3022737799474,False
36wd_2ws,1,39,Two-step,714.0273809315001,1185.4844879799493,False
36wd_2ws,1,40,Two-step,714.0273809315001,1213.2625340799568,False
36wd_2ws,1,41,Two-step,714.0273809315001,1240.3628040799522,False
36wd_2ws,1,42,Two-step,714.0273809315001,1268.513772479957,False
36wd_2ws,1,43,Two-step,714.0273809315001,1295.6254364799534,False
36wd_2ws,1,44,Two-step,714.0273809315001,1323.2204898799537,False
36wd_2ws,1,45,Two-step,714.0542546617824,1350.6151624799531,False
36wd_2ws,1,46,Two-step,714.1611737811477,1379.5182209799532,False
36wd_2ws,1,47,Two-step,714.1611737811477,1407.4395399799541,False
36wd_2ws,1,48,Two-step,714.2714964490572,1435.0801456799527,False
36wd_2ws,1,49,Two-step,714.4086907272981,1461.0813343799528,False
36wd_2ws,1,50,Two-step,714.4278527742734,1477.3962257799576,False
36wd_2ws,1,51,Two-step,714.4818371635238,1492.5176723799523,False
36wd_2ws,1,52,Two-step,714.4818371635238,1507.630905279948,False
36wd_2ws,1,53,Two-step,714.4818371635238,1522.7779848799546,False
36wd_2ws,1,54,Two-step,714.4818371635238,1537.6757728799566,False
36wd_2ws,1,55,Two-step,714.6354209784073,1552.4447260799498,False
36wd_2ws,1,56,Two-step,714.6643917851404,1567.4314128799597,False
36wd_2ws,1,57,Two-step,714.781941034129,1582.7943894799537,False
36wd_2ws,1,58,Two-step,714.781941034129,1598.5683403799485,False
36wd_2ws,1,59,Two-step,714.781941034129,1613.7758624799608,False
36wd_2ws,1,60,Two-step,714.781941034129,1628.4510966799571,False
36wd_2ws,1,61,Two-step,714.781941034129,1643.0051787799603,False
36wd_2ws,1,62,Two-step,714.781941034129,1658.459831179949,False
36wd_2ws,1,63,Two-step,714.9008833442834,1673.853340779955,False
36wd_2ws,1,64,Two-step,714.9056693932691,1689.0957975799538,False
36wd_2ws,1,65,Two-step,714.9056693932691,1704.407628079949,False
36wd_2ws,1,66,Two-step,714.9056693932691,1719.5718641799613,False
36wd_2ws,1,67,Two-step,714.9056693932691,1735.314004079948,False
36wd_2ws,1,68,Two-step,714.9056693932691,1751.5479414799483,False
36wd_2ws,1,69,Two-step,714.9984076875344,1766.9241768799548,False
36wd_2ws,1,70,Two-step,714.9984076875344,1782.429797279954,False
36wd_2ws,1,71,Two-step,714.9984076875344,1797.1744073799491,False
36wd_2ws,1,72,Two-step,714.9984076875344,1812.6165113799507,False
36wd_2ws,1,73,Two-step,714.9984076875344,1828.0349239799543,False
36wd_2ws,1,74,Two-step,715.0582377647822,1843.2980281799537,False
36wd_2ws,1,75,Two-step,715.0582377647822,1858.2866964799614,False
36wd_2ws,1,76,Two-step,715.1291342505244,1873.2823691799567,False
36wd_2ws,1,77,Two-step,715.1849767382118,1888.658639679954,False
36wd_2ws,1,78,Two-step,715.1849767382118,1905.6882409799582,False
36wd_2ws,1,79,Two-step,715.2830628671388,1923.5400981799612,False
36wd_2ws,1,80,Two-step,715.2830628671388,1940.7498336799617,False
36wd_2ws,1,81,Two-step,715.2830628671388,1957.50308227996,False
36wd_2ws,1,82,Two-step,715.2830628671388,1974.0594892799563,False
36wd_2ws,1,83,Two-step,715.2830628671388,1991.005157579959,False
36wd_2ws,1,84,Two-step,715.2830628671388,2007.348118779948,False
36wd_2ws,1,85,Two-step,715.3699137619212,2023.2786538799555,False
36wd_2ws,1,86,Two-step,715.3699137619212,2038.9126621799514,False
36wd_2ws,1,87,Two-step,715.3699137619212,2054.5758575799555,False
36wd_2ws,1,88,Two-step,715.3699137619212,2070.230008379949,False
36wd_2ws,1,89,Two-step,715.440598556358,2085.0934020799614,False
36wd_2ws,1,90,Two-step,715.440598556358,2100.3190632799524,False
36wd_2ws,1,91,Two-step,715.440598556358,2115.861125579948,False
36wd_2ws,1,92,Two-step,715.4673899087613,2131.303049279959,False
36wd_2ws,1,93,Two-step,715.6272781517156,2146.79209377995,False
36wd_2ws,1,94,Two-step,715.6272781517156,2161.8235093799594,False
36wd_2ws,1,95,Two-step,715.6272781517156,2177.3234864799597,False
36wd_2ws,1,96,Two-step,715.6272781517156,2192.7922379799566,False
36wd_2ws,1,97,Two-step,715.6272781517156,2208.3426071799477,False
36wd_2ws,1,98,Two-step,715.6308048746087,2223.9574636799516,False
36wd_2ws,1,99,Two-step,715.6308048746087,2239.0085570799565,False
36wd_2ws,1,100,Two-step,715.6448202820969,2254.6946986799594,False
36wd_2ws,1,101,Two-step,715.6448202820969,2270.1693027799483,False
36wd_2ws,1,102,Two-step,715.7023208267428,2286.0284563799505,False
36wd_2ws,1,103,Two-step,715.7023208267428,2301.965551979956,False
36wd_2ws,1,104,Two-step,715.7023208267428,2317.51087817995,False
36wd_2ws,1,105,Two-step,715.7023208267428,2333.2602658799588,False
36wd_2ws,1,106,Two-step,715.7023208267428,2348.892432079956,False
36wd_2ws,1,107,Two-step,715.7023208267428,2365.129619279949,False
36wd_2ws,1,108,Two-step,715.7023208267428,2381.2325095799606,False
36wd_2ws,1,109,Two-step,715.7023208267428,2396.4406676799554,False
36wd_2ws,1,110,Two-step,715.7023208267428,2412.0286451799475,False
36wd_2ws,1,111,Two-step,715.7023208267428,2427.305412479953,False
36wd_2ws,1,112,Two-step,715.9327641342436,2443.0211798799573,False
36wd_2ws,1,113,Two-step,716.0392145584601,2458.869159579961,False
36wd_2ws,1,114,Two-step,716.0442434100102,2474.2300624799536,False
36wd_2ws,1,115,Two-step,716.0712107220775,2489.916824879954,False
36wd_2ws,1,116,Two-step,716.0712107220775,2505.6950379799528,False
36wd_2ws,1,117,Two-step,716.0712107220775,2521.847624879956,False
36wd_2ws,1,118,Two-step,716.0712107220775,2537.6437245799607,False
36wd_2ws,1,119,Two-step,716.1045584046997,2553.2883250799496,False
36wd_2ws,1,120,Two-step,716.2465832261006,2569.402681879961,False
36wd_2ws,1,121,Two-step,716.3313680773006,2585.63199297995,False
36wd_2ws,1,122,Two-step,716.3313680773006,2601.9665386799606,False
36wd_2ws,1,123,Two-step,716.3405069165856,2617.649662079959,False
36wd_2ws,1,124,Two-step,716.4032307213231,2634.7373802799557,False
36wd_2ws,1,125,Two-step,716.4032307213231,2651.4555427799496,False
36wd_2ws,1,126,Two-step,716.4032307213231,2667.5962360799604,False
36wd_2ws,1,127,Two-step,716.4032307213231,2684.2848545799498,False
36wd_2ws,1,128,Two-step,716.4755725789314,2700.4810373799555,False
36wd_2ws,1,129,Two-step,716.4755725789314,2717.3199266799493,False
36wd_2ws,1,130,Two-step,716.4755725789314,2733.9660413799575,False
36wd_2ws,1,131,Two-step,716.4788590410103,2750.7448977799504,False
36wd_2ws,1,132,Two-step,716.4788590410103,2766.934546179953,False
36wd_2ws,1,133,Two-step,716.4788590410103,2783.3656950799486,False
36wd_2ws,1,134,Two-step,716.4788590410103,2800.057562479953,False
36wd_2ws,1,135,Two-step,716.524292282393,2816.87918557995,False
36wd_2ws,1,136,Two-step,716.5358426872658,2834.097768179956,False
36wd_2ws,1,137,Two-step,716.5539308255436,2850.2682945799606,False
36wd_2ws,1,138,Two-step,716.587992965085,2867.43038537995,False
36wd_2ws,1,139,Two-step,716.587992965085,2884.1137907799566,False
36wd_2ws,1,140,Two-step,716.587992965085,2901.4205811799475,False
36wd_2ws,1,141,Two-step,716.6616726462491,2917.9178485799494,False
36wd_2ws,1,142,Two-step,716.6616726462491,2934.1046152799536,False
36wd_2ws,1,143,Two-step,716.6616726462491,2950.7290974799544,False
36wd_2ws,1,144,Two-step,716.6823385050035,2967.607524379957,False
