run_name,iteration,phase,AEP [GWh],elapsed_sec,using_site_bins
site_bins,0,SmartStart,714.0662667435868,88.15107846260071,True
site_bins,1,Two-step,714.2016367785495,281.5444415626116,True
site_bins,2,Two-step,714.2016367785495,478.74547806259943,True
site_bins,3,Two-step,714.2016367785495,664.7431549626053,True
site_bins,4,Two-step,714.2016367785495,862.9960377626121,True
site_bins,5,Two-step,714.2158676626395,1058.3552723625908,True
site_bins,6,Two-step,714.2158676626395,1263.4376141626271,True
site_bins,7,Two-step,714.2158676626395,1474.4249116626452,True
site_bins,8,Two-step,714.2158676626395,1686.4417731626309,True
site_bins,9,Two-step,714.2237790488189,1900.6279021626106,True
site_bins,10,Two-step,714.361630307197,2127.2921229625936,True
site_bins,11,Two-step,714.361630307197,2336.3409701625933,True
site_bins,12,Two-step,714.361630307197,2542.5753484626184,True
site_bins,13,Two-step,714.361630307197,2763.2417486626073,True
site_bins,14,Two-step,714.361630307197,2968.6797368625994,True
site_bins,15,Two-step,714.361630307197,3155.3290883626323,True
site_bins,16,Two-step,714.361630307197,3349.721656862588,True
site_bins,17,Two-step,714.361630307197,3554.8530554625904,True
site_bins,18,Two-step,714.361630307197,3929.757991662598,True
site_bins,19,Two-step,714.3803717461219,4288.061116362631,True
site_bins,20,Two-step,714.3803717461219,4585.294156062591,True
site_bins,21,Two-step,714.3803717461219,4768.081874662603,True
site_bins,22,Two-step,714.3803717461219,4952.23613806261,True
site_bins,23,Two-step,714.3803717461219,5135.475683162629,True
site_bins,24,Two-step,714.3803717461219,5315.657118062605,True
site_bins,25,Two-step,714.3803717461219,5494.94851406262,True
site_bins,26,Two-step,714.3803717461219,5677.054428262636,True
site_bins,27,Two-step,714.3803717461219,5869.329326862644,True
site_bins,28,Two-step,714.3803717461219,6057.623104162631,True
site_bins,29,Two-step,714.3803717461219,6239.256212662614,True
site_bins,30,Two-step,714.3803717461219,6470.2387448626105,True
site_bins,31,Two-step,714.3803717461219,6758.425045662618,True
site_bins,32,Two-step,714.451236502231,7055.645270562614,True
site_bins,33,Two-step,714.451236502231,7354.578958762635,True
site_bins,34,Two-step,714.451236502231,7660.617957862618,True
site_bins,35,Two-step,714.451236502231,7959.75830796262,True
site_bins,36,Two-step,714.451236502231,8261.124247262604,True
site_bins,37,Two-step,714.451236502231,8569.812061762612,True
site_bins,38,Two-step,714.451236502231,8879.858663462626,True
site_bins,39,Two-step,714.4525063360882,9187.082773062633,True
site_bins,40,Two-step,714.4525063360882,9501.238719462592,True
site_bins,41,Two-step,714.5298785409882,9807.383988062618,True
site_bins,42,Two-step,714.5298785409882,10119.600643162616,True
site_bins,43,Two-step,714.5298785409882,10332.042092262593,True
site_bins,44,Two-step,714.5298785409882,10567.876026062644,True
