run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,wd_step_deg,n_wd,ws
SS_seed1,ResultsSS,NOJ,1,90,Two-step,72.52488784949573,2868.294781000004,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,91,Two-step,72.52488784949573,2898.804070000013,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,92,Two-step,72.52822871913239,2929.751788499998,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,93,Two-step,72.52822871913239,2959.764315699984,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,94,Two-step,72.52822871913239,2990.202320399985,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,95,Two-step,72.53249219960574,3021.3820506000193,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,96,Two-step,72.53353283421806,3052.5728720999905,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,97,Two-step,72.53353283421806,3084.2552404999733,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,98,Two-step,72.53353283421806,3115.285907100013,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,99,Two-step,72.53353283421806,3146.564661099983,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,100,Two-step,72.53353283421806,3178.0124707000214,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,101,Two-step,72.53353283421806,3208.9782209999976,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,102,Two-step,72.53353283421806,3240.2348034000024,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,103,Two-step,72.54121096543005,3270.930476300011,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,104,Two-step,72.54121096543005,3301.675039900001,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,105,Two-step,72.54121096543005,3333.2846233000164,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,106,Two-step,72.54121096543005,3364.8594788999762,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,107,Two-step,72.54361477606366,3395.7087228000164,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,108,Two-step,72.54361477606366,3426.7825144000235,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,109,Two-step,72.54361477606366,3457.772207400005,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,110,Two-step,72.54361477606366,3488.5070076999837,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,111,Two-step,72.54361477606366,3519.389124899986,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,112,Two-step,72.54361477606366,3550.1386158000096,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,113,Two-step,72.54361477606366,3580.668058799987,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,114,Two-step,72.5448914594871,3612.1864191999775,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,115,Two-step,72.5448914594871,3643.7487437999807,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,116,Two-step,72.5448914594871,3675.2962134000263,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,117,Two-step,72.54866194654377,3706.1137650000164,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,118,Two-step,72.54913060577985,3739.075042599987,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,119,Two-step,72.54913060577985,3770.6568331000162,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,120,Two-step,72.54913060577985,3801.738959099981,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,121,Two-step,72.54913060577985,3832.579214699974,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,122,Two-step,72.54913060577985,3863.6418128000223,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,123,Two-step,72.54913060577985,3895.0031748000183,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,124,Two-step,72.55233250411304,3925.959161799983,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,125,Two-step,72.55233250411304,3957.1460808999836,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,126,Two-step,72.57630856269695,3987.9592211999698,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,127,Two-step,72.58060313677933,4018.7796286999946,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,128,Two-step,72.58126778478925,4049.7289936000016,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,129,Two-step,72.58126778478925,4080.2801273000077,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,130,Two-step,72.5873945631037,4111.114791099972,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,131,Two-step,72.5873945631037,4142.228745699977,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,132,Two-step,72.5873945631037,4173.065193200018,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,133,Two-step,72.5873945631037,4203.844509100018,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,134,Two-step,72.5873945631037,4234.9372586000245,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,135,Two-step,72.5873945631037,4270.199359600025,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,136,Two-step,72.5873945631037,4300.011693099979,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,137,Two-step,72.5873945631037,4330.1474337999825,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,138,Two-step,72.59112217741348,4359.885506500024,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,139,Two-step,72.59112217741348,4389.577004000021,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,140,Two-step,72.59117885022638,4419.640390400018,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,141,Two-step,72.59117885022638,4449.332637700019,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,142,Two-step,72.59117885022638,4478.690917200001,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,143,Two-step,72.59117885022638,4508.365323300008,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,144,Two-step,72.59117885022638,4538.405313599971,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,145,Two-step,72.60154713868369,4567.784031099989,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,146,Two-step,72.60154713868369,4597.713769400027,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,147,Two-step,72.60154713868369,4627.707899499976,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,148,Two-step,72.60154713868369,4657.201075499994,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,149,Two-step,72.60521805648179,4686.394978599972,5,72,9.6
