run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,random_step_schedule_D,wd_step_deg,n_wd,ws
RS_seed1,ResultsRS,NOJ,1,35,RandomSearch,70.7799163826279,12.729943088366316,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,36,RandomSearch,70.7799163826279,13.093655748033925,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,37,RandomSearch,70.7799163826279,13.457368407701534,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,38,RandomSearch,70.7799163826279,13.821081067369143,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,39,RandomSearch,70.7799163826279,14.184793727036752,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,40,RandomSearch,70.80291035193389,14.54850638670436,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,41,RandomSearch,70.82840521430933,14.91221904637197,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,42,RandomSearch,70.85292678001183,15.275931706039579,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,43,RandomSearch,70.85292678001183,15.639644365707188,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,44,RandomSearch,70.85292678001183,16.003357025374797,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,45,RandomSearch,70.85292678001183,16.367069685042406,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,46,RandomSearch,70.85292678001183,16.730782344710015,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,47,RandomSearch,70.85292678001183,17.094495004377624,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,48,RandomSearch,70.92262905819153,17.458207664045233,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,49,RandomSearch,70.92262905819153,17.821920323712842,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,50,RandomSearch,70.92709314011074,18.18563298338045,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,51,RandomSearch,70.92709314011074,18.54934564304806,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,52,RandomSearch,70.92709314011074,18.91305830271567,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,53,RandomSearch,70.92709314011074,19.276770962383278,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,54,RandomSearch,70.96521401892691,19.640483622050887,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,55,RandomSearch,70.96521401892691,20.004196281718496,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,56,RandomSearch,70.96521401892691,20.367908941386105,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,57,RandomSearch,70.98020815911546,20.731621601053714,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
