run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,random_step_schedule_D,wd_step_deg,n_wd,ws
RS_seed1,ResultsRS,NOJ,1,35,RandomSearch,70.38224465942633,8.732536828594856,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,36,RandomSearch,70.38224465942633,8.982037880840425,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,37,RandomSearch,70.38224465942633,9.231538933085991,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,38,RandomSearch,70.38224465942633,9.48103998533156,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,39,RandomSearch,70.38224465942633,9.730541037577126,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,40,RandomSearch,70.41443466716458,9.980042089822694,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,41,RandomSearch,70.44164823459187,10.22954314206826,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,42,RandomSearch,70.47278023118082,10.479044194313829,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,43,RandomSearch,70.47278023118082,10.728545246559396,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,44,RandomSearch,70.47278023118082,10.978046298804964,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,45,RandomSearch,70.47278023118082,11.22754735105053,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,46,RandomSearch,70.47278023118082,11.477048403296099,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,47,RandomSearch,70.47278023118082,11.726549455541665,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,48,RandomSearch,70.52597448756487,11.976050507787232,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,49,RandomSearch,70.52597448756487,12.2255515600328,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,50,RandomSearch,70.5383751057199,12.475052612278366,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,51,RandomSearch,70.5383751057199,12.724553664523935,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,52,RandomSearch,70.5383751057199,12.974054716769501,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,53,RandomSearch,70.5383751057199,13.22355576901507,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,54,RandomSearch,70.5898786764443,13.473056821260636,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,55,RandomSearch,70.5898786764443,13.722557873506204,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,56,RandomSearch,70.5898786764443,13.97205892575177,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,57,RandomSearch,70.60642592548398,14.22155997799734,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,58,RandomSearch,70.60642592548398,14.471061030242906,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,59,RandomSearch,70.60642592548398,14.720562082488474,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,60,RandomSearch,70.60642592548398,14.97006313473404,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,61,RandomSearch,70.60642592548398,15.219564186979609,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,62,RandomSearch,70.60642592548398,15.469065239225175,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,63,RandomSearch,70.60642592548398,15.718566291470744,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,64,RandomSearch,70.60642592548398,15.96806734371631,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,65,RandomSearch,70.64646232411675,16.217568395961877,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,66,RandomSearch,70.64646232411675,16.467069448207443,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,67,RandomSearch,70.70330602647114,16.716570500453013,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,68,RandomSearch,70.70330602647114,16.96607155269858,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,69,RandomSearch,70.70330602647114,17.215572604944146,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,70,RandomSearch,70.75847919009212,17.465073657189713,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,71,RandomSearch,70.75847919009212,17.714574709435283,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,72,RandomSearch,70.75847919009212,17.96407576168085,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,73,RandomSearch,70.75847919009212,18.213576813926416,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,74,RandomSearch,70.75847919009212,18.463077866171982,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,75,RandomSearch,70.77088353325753,18.712578918417552,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,76,RandomSearch,70.8288768613699,18.96207997066312,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,77,RandomSearch,70.8288768613699,19.211581022908685,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,78,RandomSearch,70.83267517835769,19.461082075154252,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,79,RandomSearch,70.83267517835769,19.710583127399822,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,80,RandomSearch,70.83267517835769,19.96008417964539,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,81,RandomSearch,70.83267517835769,20.209585231890955,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,82,RandomSearch,70.86511658017903,20.45908628413652,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,83,RandomSearch,70.86511658017903,20.708587336382088,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,84,RandomSearch,70.86511658017903,20.958088388627658,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,85,RandomSearch,70.86511658017903,21.207589440873225,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,86,RandomSearch,70.86511658017903,21.45709049311879,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,87,RandomSearch,70.86511658017903,21.706591545364358,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,88,RandomSearch,70.86511658017903,21.956092597609928,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,89,RandomSearch,70.9402456639557,22.205593649855494,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,90,RandomSearch,70.94086857083144,22.45509470210106,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,91,RandomSearch,70.94086857083144,22.704595754346627,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,92,RandomSearch,70.95386211578386,22.954096806592197,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,93,RandomSearch,70.95386211578386,23.203597858837764,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,94,RandomSearch,70.96059479880259,23.45309891108333,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,95,RandomSearch,70.96059479880259,23.702599963328897,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,96,RandomSearch,70.96059479880259,23.952101015574463,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,97,RandomSearch,70.96059479880259,24.201602067820033,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,98,RandomSearch,70.96059479880259,24.4511031200656,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,99,RandomSearch,70.96059479880259,24.700604172311166,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,100,RandomSearch,70.96059479880259,24.950105224556733,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,101,RandomSearch,70.96059479880259,25.199606276802303,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,102,RandomSearch,70.96059479880259,25.44910732904787,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,103,RandomSearch,71.03039201741493,25.698608381293436,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,104,RandomSearch,71.07925718995443,25.948109433539003,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,105,RandomSearch,71.07925718995443,26.197610485784573,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,106,RandomSearch,71.07925718995443,26.44711153803014,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,107,RandomSearch,71.08821566632295,26.696612590275706,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,108,RandomSearch,71.08821566632295,26.946113642521272,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,109,RandomSearch,71.08821566632295,27.195614694766842,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,110,RandomSearch,71.08821566632295,27.44511574701241,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,111,RandomSearch,71.08821566632295,27.694616799257975,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,112,RandomSearch,71.08821566632295,27.94411785150354,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,113,RandomSearch,71.08821566632295,28.19361890374911,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
