run_name,seed,iteration,phase,AEP [GWh],elapsed_sec,using_site_bins
360wd_mean_ws_1deg,2,0,SmartStart,72.07857871907339,118.10060977935791,False
360wd_mean_ws_1deg,2,1,Two-step,72.1084318015115,160.51106397935655,False
360wd_mean_ws_1deg,2,2,Two-step,72.1084318015115,201.3712848793657,False
360wd_mean_ws_1deg,2,3,Two-step,72.13340409467008,244.96038367933943,False
360wd_mean_ws_1deg,2,4,Two-step,72.16800447307438,288.8085470793594,False
360wd_mean_ws_1deg,2,5,Two-step,72.20154098665898,333.6489716793585,False
360wd_mean_ws_1deg,2,6,Two-step,72.20154098665898,375.66568787934375,False
360wd_mean_ws_1deg,2,7,Two-step,72.23268626921708,418.1626425793511,False
360wd_mean_ws_1deg,2,8,Two-step,72.25884649574473,460.8849818793533,False
360wd_mean_ws_1deg,2,9,Two-step,72.25936510288564,503.04346967933816,False
360wd_mean_ws_1deg,2,10,Two-step,72.26576508629803,545.69217497934,False
360wd_mean_ws_1deg,2,11,Two-step,72.28173957984716,591.7114850793441,False
360wd_mean_ws_1deg,2,12,Two-step,72.28378616371924,636.0699527793622,False
360wd_mean_ws_1deg,2,13,Two-step,72.28463618767226,678.4461803793383,False
360wd_mean_ws_1deg,2,14,Two-step,72.2948480996859,722.2621623793384,False
360wd_mean_ws_1deg,2,15,Two-step,72.32819804303563,765.8978642793372,False
360wd_mean_ws_1deg,2,16,Two-step,72.32819804303563,810.9605651793536,False
360wd_mean_ws_1deg,2,17,Two-step,72.32819804303563,854.9128461793589,False
360wd_mean_ws_1deg,2,18,Two-step,72.32819804303563,899.2108866793569,False
360wd_mean_ws_1deg,2,19,Two-step,72.32819804303563,943.2763742793468,False
360wd_mean_ws_1deg,2,20,Two-step,72.33648189505145,986.6403778793465,False
360wd_mean_ws_1deg,2,21,Two-step,72.36877203780388,1031.7319480793376,False
360wd_mean_ws_1deg,2,22,Two-step,72.36877203780388,1075.791744279355,False
360wd_mean_ws_1deg,2,23,Two-step,72.37684946277453,1121.0174538793508,False
360wd_mean_ws_1deg,2,24,Two-step,72.37684946277453,1165.9070036793419,False
360wd_mean_ws_1deg,2,25,Two-step,72.39812353644366,1212.546700579347,False
360wd_mean_ws_1deg,2,26,Two-step,72.39812353644366,1256.9797492793587,False
