script,wake_model,seed,method,AEP [GWh],Improvement over Horns Rev [GWh],runtime_sec,iterations,random_step_schedule_D,wd_step_deg,n_wd,ws
ResultsRS,NOJ,1,Current Horns Rev,70.47447376426608,0.0,0.0,0,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
ResultsRS,NOJ,1,RS,72.95206668644275,2.477592922176669,1217.5584738000762,2000,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
ResultsRS,NOJ,1,RS--2S,72.98502487593571,2.5105511116696277,8491.19167430012,2240,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
ResultsRS,NOJ,1,RS--GB,73.02252323933118,2.548049475065099,1292.5958038001554,2200,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
ResultsRS,NOJ,1,RS--2S--GB,73.06021838228185,2.5857446180157666,8580.416366000078,2440,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
