wake_model,seed,gradient_iterations,method,AEP [GWh],Improvement over Horns Rev [GWh],Improvement over SmartStart [GWh],runtime_sec,recorded_gradient_iterations,smartstart_seed,smartstart_random_pct,row_type,run_name,script,gradient_iterations_setting,iteration,phase,elapsed_sec,timing_source
NOJ,1,,,72.7195067663279,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,161.0,Gradient,241.43886678786376,interpolated_from_total_runtime
NOJ,1,,,72.72061753901085,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,162.0,Gradient,242.9384870784716,interpolated_from_total_runtime
NOJ,1,,,72.72116741595724,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,163.0,Gradient,244.43810736907946,interpolated_from_total_runtime
NOJ,1,,,72.72362894805148,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,164.0,Gradient,245.9377276596873,interpolated_from_total_runtime
NOJ,1,,,72.72574637406726,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,165.0,Gradient,247.43734795029516,interpolated_from_total_runtime
NOJ,1,,,72.72648641308521,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,166.0,Gradient,248.936968240903,interpolated_from_total_runtime
NOJ,1,,,72.72658292809163,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,167.0,Gradient,250.43658853151086,interpolated_from_total_runtime
NOJ,1,,,72.72660302827633,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,168.0,Gradient,251.93620882211872,interpolated_from_total_runtime
NOJ,1,,,72.7266116444548,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,169.0,Gradient,253.43582911272657,interpolated_from_total_runtime
NOJ,1,,,72.7266687176213,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,170.0,Gradient,254.93544940333442,interpolated_from_total_runtime
NOJ,1,,,72.72687887460971,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,171.0,Gradient,256.43506969394224,interpolated_from_total_runtime
NOJ,1,,,72.72707102793812,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,172.0,Gradient,257.9346899845501,interpolated_from_total_runtime
NOJ,1,,,72.72723164761385,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,173.0,Gradient,259.43431027515794,interpolated_from_total_runtime
NOJ,1,,,72.7272766113519,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,174.0,Gradient,260.9339305657658,interpolated_from_total_runtime
NOJ,1,,,72.72728452420748,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,175.0,Gradient,262.43355085637364,interpolated_from_total_runtime
NOJ,1,,,72.72728870048097,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,176.0,Gradient,263.9331711469815,interpolated_from_total_runtime
NOJ,1,,,72.7273118150907,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,177.0,Gradient,265.43279143758934,interpolated_from_total_runtime
NOJ,1,,,72.72741668287304,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,178.0,Gradient,266.9324117281972,interpolated_from_total_runtime
NOJ,1,,,72.72769492987243,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,179.0,Gradient,268.43203201880505,interpolated_from_total_runtime
NOJ,1,,,72.72773807253543,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,180.0,Gradient,269.9316523094129,interpolated_from_total_runtime
NOJ,1,,,72.72774073245121,,,,,1,10,history,gradient_iterations_200_seed1,RunSS_Gradient_Iterations,200.0,181.0,Gradient,271.43127260002075,interpolated_from_total_runtime
NOJ,1,,,72.27765953724,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,0.0,Gradient,0.0,interpolated_from_total_runtime
NOJ,1,,,72.27765953724,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,1.0,Gradient,1.5849896696131183,interpolated_from_total_runtime
NOJ,1,,,72.27765953724,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,2.0,Gradient,3.1699793392262365,interpolated_from_total_runtime
NOJ,1,,,72.27766088101683,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,3.0,Gradient,4.754969008839355,interpolated_from_total_runtime
NOJ,1,,,72.27766759994928,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,4.0,Gradient,6.339958678452473,interpolated_from_total_runtime
NOJ,1,,,72.27770119568973,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,5.0,Gradient,7.924948348065591,interpolated_from_total_runtime
NOJ,1,,,72.27786920120982,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,6.0,Gradient,9.50993801767871,interpolated_from_total_runtime
NOJ,1,,,72.27870986326505,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,7.0,Gradient,11.094927687291827,interpolated_from_total_runtime
NOJ,1,,,72.2829302872079,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,8.0,Gradient,12.679917356904946,interpolated_from_total_runtime
NOJ,1,,,72.30446733243649,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,9.0,Gradient,14.264907026518065,interpolated_from_total_runtime
NOJ,1,,,72.38866092282379,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,10.0,Gradient,15.849896696131182,interpolated_from_total_runtime
NOJ,1,,,72.42876175918255,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,11.0,Gradient,17.4348863657443,interpolated_from_total_runtime
NOJ,1,,,72.43694819336793,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,12.0,Gradient,19.01987603535742,interpolated_from_total_runtime
NOJ,1,,,72.43771076401728,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,13.0,Gradient,20.60486570497054,interpolated_from_total_runtime
NOJ,1,,,72.43777091433113,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,14.0,Gradient,22.189855374583654,interpolated_from_total_runtime
NOJ,1,,,72.43778297343553,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,15.0,Gradient,23.774845044196773,interpolated_from_total_runtime
NOJ,1,,,72.43778175886735,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,16.0,Gradient,25.359834713809892,interpolated_from_total_runtime
NOJ,1,,,72.43778431018347,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,17.0,Gradient,26.94482438342301,interpolated_from_total_runtime
NOJ,1,,,72.43779012334295,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,18.0,Gradient,28.52981405303613,interpolated_from_total_runtime
NOJ,1,,,72.43782272090701,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,19.0,Gradient,30.114803722649246,interpolated_from_total_runtime
NOJ,1,,,72.43798796945254,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,20.0,Gradient,31.699793392262364,interpolated_from_total_runtime
NOJ,1,,,72.43881496113116,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,21.0,Gradient,33.28478306187549,interpolated_from_total_runtime
NOJ,1,,,72.44090631457028,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,22.0,Gradient,34.8697727314886,interpolated_from_total_runtime
NOJ,1,,,72.44336818378643,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,23.0,Gradient,36.45476240110172,interpolated_from_total_runtime
NOJ,1,,,72.45545419810401,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,24.0,Gradient,38.03975207071484,interpolated_from_total_runtime
NOJ,1,,,72.50975736196713,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,25.0,Gradient,39.624741740327956,interpolated_from_total_runtime
NOJ,1,,,72.55652538264476,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,26.0,Gradient,41.20973140994108,interpolated_from_total_runtime
NOJ,1,,,72.5604675782198,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,27.0,Gradient,42.79472107955419,interpolated_from_total_runtime
NOJ,1,,,72.56055973711065,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,28.0,Gradient,44.37971074916731,interpolated_from_total_runtime
NOJ,1,,,72.56059331554212,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,29.0,Gradient,45.96470041878043,interpolated_from_total_runtime
NOJ,1,,,72.56078217107182,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,30.0,Gradient,47.54969008839355,interpolated_from_total_runtime
NOJ,1,,,72.56168680792618,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,31.0,Gradient,49.13467975800667,interpolated_from_total_runtime
NOJ,1,,,72.56471341380404,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,32.0,Gradient,50.719669427619785,interpolated_from_total_runtime
NOJ,1,,,72.56602652503699,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,33.0,Gradient,52.3046590972329,interpolated_from_total_runtime
NOJ,1,,,72.56603659417456,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,34.0,Gradient,53.88964876684602,interpolated_from_total_runtime
NOJ,1,,,72.56608960501119,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,35.0,Gradient,55.47463843645914,interpolated_from_total_runtime
NOJ,1,,,72.56629141138515,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,36.0,Gradient,57.05962810607226,interpolated_from_total_runtime
NOJ,1,,,72.56648499460803,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,37.0,Gradient,58.644617775685376,interpolated_from_total_runtime
NOJ,1,,,72.56651675493076,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,38.0,Gradient,60.22960744529849,interpolated_from_total_runtime
NOJ,1,,,72.5665741172429,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,39.0,Gradient,61.814597114911614,interpolated_from_total_runtime
NOJ,1,,,72.56680750575742,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,40.0,Gradient,63.39958678452473,interpolated_from_total_runtime
NOJ,1,,,72.56717398688302,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,41.0,Gradient,64.98457645413785,interpolated_from_total_runtime
NOJ,1,,,72.56886416348846,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,42.0,Gradient,66.56956612375097,interpolated_from_total_runtime
NOJ,1,,,72.57393186289562,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,43.0,Gradient,68.15455579336408,interpolated_from_total_runtime
NOJ,1,,,72.57442541704577,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,44.0,Gradient,69.7395454629772,interpolated_from_total_runtime
NOJ,1,,,72.57445255355414,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,45.0,Gradient,71.32453513259033,interpolated_from_total_runtime
NOJ,1,,,72.57446537830634,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,46.0,Gradient,72.90952480220344,interpolated_from_total_runtime
NOJ,1,,,72.57449041226911,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,47.0,Gradient,74.49451447181656,interpolated_from_total_runtime
NOJ,1,,,72.57457599690937,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,48.0,Gradient,76.07950414142968,interpolated_from_total_runtime
NOJ,1,,,72.57480330701812,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,49.0,Gradient,77.66449381104279,interpolated_from_total_runtime
NOJ,1,,,72.57514798403417,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,50.0,Gradient,79.24948348065591,interpolated_from_total_runtime
NOJ,1,,,72.5762536765343,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,51.0,Gradient,80.83447315026903,interpolated_from_total_runtime
NOJ,1,,,72.57884108860195,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,52.0,Gradient,82.41946281988216,interpolated_from_total_runtime
NOJ,1,,,72.59486657939362,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,53.0,Gradient,84.00445248949526,interpolated_from_total_runtime
NOJ,1,,,72.59821571970674,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,54.0,Gradient,85.58944215910839,interpolated_from_total_runtime
NOJ,1,,,72.59925659285527,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,55.0,Gradient,87.17443182872151,interpolated_from_total_runtime
NOJ,1,,,72.60160092903203,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,56.0,Gradient,88.75942149833462,interpolated_from_total_runtime
NOJ,1,,,72.60152395715929,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,57.0,Gradient,90.34441116794774,interpolated_from_total_runtime
NOJ,1,,,72.6016538724332,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,58.0,Gradient,91.92940083756086,interpolated_from_total_runtime
NOJ,1,,,72.60167705591269,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,59.0,Gradient,93.51439050717397,interpolated_from_total_runtime
NOJ,1,,,72.60181006738533,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,60.0,Gradient,95.0993801767871,interpolated_from_total_runtime
NOJ,1,,,72.60250822943874,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,61.0,Gradient,96.68436984640022,interpolated_from_total_runtime
NOJ,1,,,72.60581716610629,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,62.0,Gradient,98.26935951601334,interpolated_from_total_runtime
NOJ,1,,,72.61216449885359,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,63.0,Gradient,99.85434918562645,interpolated_from_total_runtime
NOJ,1,,,72.61682077971922,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,64.0,Gradient,101.43933885523957,interpolated_from_total_runtime
NOJ,1,,,72.6173226818367,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,65.0,Gradient,103.02432852485269,interpolated_from_total_runtime
NOJ,1,,,72.61751071442086,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,66.0,Gradient,104.6093181944658,interpolated_from_total_runtime
NOJ,1,,,72.6138270199267,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,67.0,Gradient,106.19430786407892,interpolated_from_total_runtime
NOJ,1,,,72.61765763667796,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,68.0,Gradient,107.77929753369204,interpolated_from_total_runtime
NOJ,1,,,72.61777066278029,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,69.0,Gradient,109.36428720330517,interpolated_from_total_runtime
NOJ,1,,,72.61797037840265,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,70.0,Gradient,110.94927687291828,interpolated_from_total_runtime
NOJ,1,,,72.61800806847711,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,71.0,Gradient,112.5342665425314,interpolated_from_total_runtime
NOJ,1,,,72.61802470544887,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,72.0,Gradient,114.11925621214452,interpolated_from_total_runtime
NOJ,1,,,72.61805074486679,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,73.0,Gradient,115.70424588175763,interpolated_from_total_runtime
NOJ,1,,,72.61819107938248,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,74.0,Gradient,117.28923555137075,interpolated_from_total_runtime
NOJ,1,,,72.61837564098516,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,75.0,Gradient,118.87422522098387,interpolated_from_total_runtime
NOJ,1,,,72.61849979182975,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,76.0,Gradient,120.45921489059698,interpolated_from_total_runtime
NOJ,1,,,72.61867274678133,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,77.0,Gradient,122.0442045602101,interpolated_from_total_runtime
NOJ,1,,,72.61869385419286,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,78.0,Gradient,123.62919422982323,interpolated_from_total_runtime
NOJ,1,,,72.61873775378554,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,79.0,Gradient,125.21418389943635,interpolated_from_total_runtime
NOJ,1,,,72.61825536034775,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,80.0,Gradient,126.79917356904946,interpolated_from_total_runtime
NOJ,1,,,72.61878247672703,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,81.0,Gradient,128.38416323866258,interpolated_from_total_runtime
NOJ,1,,,72.61880176691645,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,82.0,Gradient,129.9691529082757,interpolated_from_total_runtime
NOJ,1,,,72.61880754493626,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,83.0,Gradient,131.55414257788883,interpolated_from_total_runtime
NOJ,1,,,72.61881046718052,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,84.0,Gradient,133.13913224750195,interpolated_from_total_runtime
NOJ,1,,,72.61881369641,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,85.0,Gradient,134.72412191711504,interpolated_from_total_runtime
NOJ,1,,,72.6188230726977,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,86.0,Gradient,136.30911158672816,interpolated_from_total_runtime
NOJ,1,,,72.61884486752476,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,87.0,Gradient,137.8941012563413,interpolated_from_total_runtime
NOJ,1,,,72.61890211725672,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,88.0,Gradient,139.4790909259544,interpolated_from_total_runtime
NOJ,1,,,72.61902331047928,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,89.0,Gradient,141.06408059556753,interpolated_from_total_runtime
NOJ,1,,,72.61956972819543,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,90.0,Gradient,142.64907026518065,interpolated_from_total_runtime
NOJ,1,,,72.62031146190611,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,91.0,Gradient,144.23405993479375,interpolated_from_total_runtime
NOJ,1,,,72.62412078035382,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,92.0,Gradient,145.81904960440687,interpolated_from_total_runtime
NOJ,1,,,72.6311117088268,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,93.0,Gradient,147.40403927402,interpolated_from_total_runtime
NOJ,1,,,72.64618719357686,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,94.0,Gradient,148.98902894363312,interpolated_from_total_runtime
NOJ,1,,,72.6542342455655,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,95.0,Gradient,150.57401861324624,interpolated_from_total_runtime
NOJ,1,,,72.65680125290163,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,96.0,Gradient,152.15900828285936,interpolated_from_total_runtime
NOJ,1,,,72.65707142024,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,97.0,Gradient,153.74399795247248,interpolated_from_total_runtime
NOJ,1,,,72.65715025301682,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,98.0,Gradient,155.32898762208558,interpolated_from_total_runtime
NOJ,1,,,72.65765230839678,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,99.0,Gradient,156.9139772916987,interpolated_from_total_runtime
NOJ,1,,,72.65885040686686,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,100.0,Gradient,158.49896696131182,interpolated_from_total_runtime
NOJ,1,,,72.66116838220825,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,101.0,Gradient,160.08395663092494,interpolated_from_total_runtime
NOJ,1,,,72.66541069941661,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,102.0,Gradient,161.66894630053807,interpolated_from_total_runtime
NOJ,1,,,72.67217410905022,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,103.0,Gradient,163.2539359701512,interpolated_from_total_runtime
NOJ,1,,,72.67397820333693,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,104.0,Gradient,164.8389256397643,interpolated_from_total_runtime
NOJ,1,,,72.6745592672762,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,105.0,Gradient,166.4239153093774,interpolated_from_total_runtime
NOJ,1,,,72.6746091206899,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,106.0,Gradient,168.00890497899053,interpolated_from_total_runtime
NOJ,1,,,72.67461086293169,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,107.0,Gradient,169.59389464860365,interpolated_from_total_runtime
NOJ,1,,,72.6746129892406,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,108.0,Gradient,171.17888431821677,interpolated_from_total_runtime
NOJ,1,,,72.67462652903308,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,109.0,Gradient,172.7638739878299,interpolated_from_total_runtime
NOJ,1,,,72.67465993820869,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,110.0,Gradient,174.34886365744302,interpolated_from_total_runtime
NOJ,1,,,72.67469826935377,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,111.0,Gradient,175.93385332705614,interpolated_from_total_runtime
NOJ,1,,,72.6747344375267,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,112.0,Gradient,177.51884299666924,interpolated_from_total_runtime
NOJ,1,,,72.67476103338656,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,113.0,Gradient,179.10383266628236,interpolated_from_total_runtime
NOJ,1,,,72.674782364348,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,114.0,Gradient,180.68882233589548,interpolated_from_total_runtime
NOJ,1,,,72.67483727346152,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,115.0,Gradient,182.2738120055086,interpolated_from_total_runtime
NOJ,1,,,72.67504393831842,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,116.0,Gradient,183.85880167512173,interpolated_from_total_runtime
NOJ,1,,,72.67545509697692,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,117.0,Gradient,185.44379134473485,interpolated_from_total_runtime
NOJ,1,,,72.67673264338873,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,118.0,Gradient,187.02878101434794,interpolated_from_total_runtime
NOJ,1,,,72.68020535078358,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,119.0,Gradient,188.61377068396106,interpolated_from_total_runtime
NOJ,1,,,72.68734081927373,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,120.0,Gradient,190.1987603535742,interpolated_from_total_runtime
NOJ,1,,,72.69229652472791,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,121.0,Gradient,191.7837500231873,interpolated_from_total_runtime
NOJ,1,,,72.70405006234888,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,122.0,Gradient,193.36873969280043,interpolated_from_total_runtime
NOJ,1,,,72.70525879996273,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,123.0,Gradient,194.95372936241355,interpolated_from_total_runtime
NOJ,1,,,72.70567124522373,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,124.0,Gradient,196.53871903202668,interpolated_from_total_runtime
NOJ,1,,,72.7056050659537,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,125.0,Gradient,198.12370870163977,interpolated_from_total_runtime
NOJ,1,,,72.70574996655077,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,126.0,Gradient,199.7086983712529,interpolated_from_total_runtime
NOJ,1,,,72.70575722931632,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,127.0,Gradient,201.29368804086602,interpolated_from_total_runtime
NOJ,1,,,72.70578015922251,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,128.0,Gradient,202.87867771047914,interpolated_from_total_runtime
NOJ,1,,,72.70580281070895,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,129.0,Gradient,204.46366738009226,interpolated_from_total_runtime
NOJ,1,,,72.70584231082272,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,130.0,Gradient,206.04865704970538,interpolated_from_total_runtime
NOJ,1,,,72.70595551958044,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,131.0,Gradient,207.6336467193185,interpolated_from_total_runtime
NOJ,1,,,72.70607839486547,,,,,1,10,history,gradient_iterations_500_seed1,RunSS_Gradient_Iterations,500.0,132.0,Gradient,209.2186363889316,interpolated_from_total_runtime
